product_id;product_name;brand_name;product_class_id;gross_weight;net_weight;recyclable_package;low_fat;units_per_case;cases_per_pallet;shelf_width;shelf_height;shelf_depth
1126;Tri-State Mushrooms;Tri-State;61;17.1;15.1;t;f;18;12;21.1;12.3;10
1127;Tri-State Baby Onion;Tri-State;61;12.8;11.8;f;t;22;11;20.7;13.3;10.8
1128;Tri-State Dried Mushrooms;Tri-State;61;17.6;15.6;t;f;32;8;17.2;18.4;21.1
1129;Tri-State Fresh Lima Beans;Tri-State;61;18.8;17.7;t;f;21;9;3.62;8.78;15.1
1130;Tri-State Squash;Tri-State;61;14;11;t;f;25;7;4.04;19.9;3.46
1131;Tri-State Limes;Tri-State;99;13.7;12.6;f;f;6;6;5.27;11.2;7.91
1132;Tri-State Firm Tofu;Tri-State;67;13.6;11.6;f;f;23;7;15.3;14.8;4.85
1133;Tri-State Almonds;Tri-State;1;17.5;15.5;t;t;26;6;17.2;12;18
1134;Tri-State Macintosh Apples;Tri-State;99;21;20;t;f;19;7;5.17;18.1;8.81
1135;Tri-State Golden Delcious Apples;Tri-State;99;7.61;4.61;f;t;27;13;18.9;14.1;12.3
1136;Tri-State Red Delcious Apples;Tri-State;99;13.7;11.6;t;t;11;9;22.2;18.2;7.34
1137;Tri-State Lemons;Tri-State;99;17.1;16.1;f;f;16;7;13.4;19.9;10.5
1138;Tri-State Fancy Plums;Tri-State;99;13.7;10.6;t;t;2;7;9.76;15.5;8.48
1139;Tri-State Plums;Tri-State;99;9.37;7.36;t;t;23;12;10.4;9.92;19.2
1140;Tri-State Peaches;Tri-State;99;10.5;8.5;f;t;12;13;7.34;12.4;20.7
1141;Tri-State Broccoli;Tri-State;61;10.3;8.3;f;f;27;13;8.76;12.7;20.1
1142;Tri-State Mandarin Oranges;Tri-State;99;15.2;13.1;f;t;27;5;3.55;17.8;15.5
1143;Tri-State Mixed Nuts;Tri-State;1;8.69;7.68;f;f;12;13;11.5;8.72;21.9
1144;Tri-State Canned Peanuts;Tri-State;1;21.2;18.2;t;f;4;8;6.96;19.8;4.93
1145;Tri-State Sweet Onion;Tri-State;61;21.4;20.3;f;f;12;9;7.21;7.66;9.67
1146;Tri-State Cantelope;Tri-State;99;18;16;t;f;32;6;21.3;16.5;7.61
1147;Tri-State Honey Dew;Tri-State;99;9.62;7.61;f;f;30;12;21.5;14;4.63
1148;Tri-State Fuji Apples;Tri-State;99;13.1;11.1;f;f;15;5;9.33;11.2;20.4
1149;Tri-State Walnuts;Tri-State;1;19.7;16.7;f;t;17;5;4.93;6.41;22.7
1150;Tri-State Oranges;Tri-State;99;9.1;7.1;t;f;32;9;22.4;14.8;12.9
1151;Tri-State Tangerines;Tri-State;99;15.6;14.6;t;t;30;8;19;14.4;10.2
1152;Tri-State Party Nuts;Tri-State;1;13.6;12.6;t;f;23;9;21.2;4.59;17.7
1153;Dual City Lox;Dual City;24;18.8;16.7;t;f;33;11;22;8.64;20.4
1154;Dual City Scallops;Dual City;2;12.7;10.6;t;f;3;11;21.7;4.04;9.2
1155;Horatio Low Fat Cookies;Horatio;45;16.1;15.1;f;f;12;10;21.4;4.56;12.5
1156;Horatio BBQ Potato Chips;Horatio;12;9.16;8.15;t;t;23;13;17.3;13.2;6.59
1157;Horatio Corn Chips;Horatio;12;20.4;18.3;t;f;12;9;13.9;22;17.4
1158;Horatio Low Fat BBQ Chips;Horatio;12;14.2;12.1;f;t;35;13;15.5;6.34;16.2
1159;Horatio Sugar Cookies;Horatio;45;16.7;14.7;t;t;28;7;22.4;3.54;14.7
1160;Horatio Chocolate Chip Cookies;Horatio;45;11;8;t;t;1;10;6.24;4.53;3.41
1161;Horatio Fudge Cookies;Horatio;45;11.8;9.8;f;f;34;9;10.6;7.07;22.5
1162;Horatio Fudge Brownies;Horatio;45;6.18;4.17;t;t;30;10;13.1;5.83;6.22
1163;Horatio Potato Chips;Horatio;12;16.4;15.3;t;f;14;10;7;21.2;12.3
1164;Horatio Lemon Cookies;Horatio;45;17.1;14.1;t;t;6;7;4.05;22.7;19
1165;Horatio Graham Crackers;Horatio;45;18.3;15.2;t;f;25;6;10.8;10.8;3.05
1166;Horatio Cheese Crackers;Horatio;82;18.5;17.5;f;f;20;9;4.55;22.2;9.86
1167;Horatio Buttered Popcorn;Horatio;54;17.8;15.7;t;f;13;6;15;18.1;4.34
1168;Horatio No Salt Popcorn;Horatio;54;18.5;16.5;t;f;29;9;10.9;6.21;21
1169;Horatio Low Fat Popcorn;Horatio;54;15.1;13.1;f;f;15;7;14.8;11.7;6.44
1170;Horatio Salsa Dip;Horatio;83;21.8;20.7;t;f;7;10;18.8;21.4;11.2
1171;Horatio Avocado Dip;Horatio;83;12;9;f;t;31;8;12.2;19.9;3.69
1172;Horatio Salted Pretzels;Horatio;46;18.7;16.7;f;f;23;10;16.4;18.4;3.48
1173;Horatio Cheese Dip;Horatio;83;7.04;5.03;f;f;3;9;17.5;20.9;11.9
1174;Horatio Fondue Mix;Horatio;83;19.6;17.6;f;f;6;11;12.8;3.19;19.8
1175;Horatio Mini Donuts;Horatio;84;7.57;6.57;t;f;23;8;13.4;18.1;8.04
1176;Horatio Beef Jerky;Horatio;17;9.63;7.63;t;t;11;11;16.2;5.26;9.27
1177;Horatio Chocolate Donuts;Horatio;84;8.44;5.43;f;t;16;13;13.9;7.69;9
1178;Horatio Low Fat Chips;Horatio;12;10.5;8.5;f;f;28;13;15.4;12.5;5.23
1179;Horatio Sesame Crackers;Horatio;82;12.6;9.6;f;f;29;12;8.29;14;3.96
1180;Horatio Frosted Cookies;Horatio;45;10.6;8.6;t;f;17;7;8.71;15.3;21.4
1181;Horatio Dried Apples;Horatio;109;20.9;19.8;t;f;15;5;14.4;9.72;17.5
1182;Horatio Apple Fruit Roll;Horatio;109;7.87;6.86;f;f;27;8;21.8;19;13.4
1183;Horatio Strawberry Fruit Roll;Horatio;109;7.71;6.71;t;t;25;9;21.9;17.1;7.92
1184;Horatio Raspberry Fruit Roll;Horatio;109;11.1;8.1;f;t;22;12;11.5;3.2;13.7
1185;Horatio Grape Fruit Roll;Horatio;109;16.4;14.3;t;f;6;7;18.4;10.5;21.4
1186;Horatio Dried Dates;Horatio;109;9.01;6.01;t;f;32;10;12;22.4;5.67
1187;Horatio Raisins;Horatio;109;17.9;15.8;t;f;8;11;19.1;18.9;7.26
1188;Horatio Golden Raisins;Horatio;109;18.6;16.6;t;t;27;7;6.34;19.3;8.82
1189;Horatio Dried Apricots;Horatio;109;12.4;10.3;f;f;8;10;16.9;4.72;15.1
1190;Horatio Frosted Donuts;Horatio;84;11.8;8.8;f;t;27;12;5.82;4.95;12.2
1191;Musial Tasty Candy Bar;Musial;36;19.7;16.7;t;f;33;10;9.17;3.56;14
1192;Musial Mint Chocolate Bar;Musial;36;13.5;12.5;f;t;9;7;10.9;16.7;7.89
1193;Musial Malted Milk Balls;Musial;36;13.8;10.8;f;t;22;5;13.2;11.4;12.1
1194;Musial Semi-Sweet Chocolate Bar;Musial;36;19.6;17.6;f;f;3;6;12.5;9.92;7.27
1195;Musial Bubble Gum;Musial;37;8.49;6.48;t;f;19;14;19;9.42;15.1
1196;Musial Spicy Mints;Musial;38;14.6;12.6;f;f;5;10;14.3;21.3;14.9
1197;Musial Mints;Musial;38;10.3;7.3;f;f;15;12;13.7;13.5;20.7
1198;Musial White Chocolate Bar;Musial;36;16;14;f;f;13;8;14.8;20.8;5.8
1199;Colossal Ravioli;Colossal;5;8.6;6.6;f;t;10;7;17.9;20.6;22.5
1200;Colossal Manicotti;Colossal;5;14.7;13.6;t;f;23;9;21.2;4.63;17.4
1201;Colossal Spaghetti;Colossal;5;21.9;19.8;t;f;12;8;17.8;14.2;4.63
1202;Colossal Thai Rice;Colossal;57;14.3;11.3;t;f;3;9;9.34;19.3;9.29
1203;Colossal Rice Medly;Colossal;57;15;12;t;t;31;9;15.3;21.8;3.45
1204;Portsmouth Imported Beer;Portsmouth;43;16.2;13.2;t;f;20;10;12.2;4.44;4.97
1205;Portsmouth Light Wine;Portsmouth;44;19.3;17.2;f;f;4;6;9.24;12.4;13.9
1206;Portsmouth Chardonnay Wine;Portsmouth;44;8.41;7.4;f;f;15;13;14.3;11.6;22.4
1207;Portsmouth Chablis Wine;Portsmouth;44;21.2;18.2;t;f;20;12;17;5.9;3.39
1208;Portsmouth Merlot Wine;Portsmouth;44;10.3;8.3;t;f;32;10;22.1;5.13;11.8
1209;Portsmouth Chardonnay;Portsmouth;44;13.1;11.1;t;f;25;11;14.1;3.09;5.96
1210;Portsmouth White Zinfandel Wine;Portsmouth;44;11.2;9.19;t;f;28;10;16.7;17.4;6.42
1211;Portsmouth Light Beer;Portsmouth;43;16.3;15.2;t;f;5;8;21.8;16.7;14.8
1212;Sphinx Pumpernickel Bread;Sphinx;27;8.16;6.15;t;t;33;9;19.1;22.8;12.4
1213;Sphinx White Bread;Sphinx;27;18.9;16.8;t;f;31;6;15.2;14.9;8.44
1214;Sphinx Rye Bread;Sphinx;27;17.8;15.7;f;f;25;8;20.6;16.2;10.6
1215;Sphinx English Muffins;Sphinx;26;6.26;4.26;t;t;27;14;3.34;19;13.6
1216;Sphinx Cranberry Muffins;Sphinx;26;13.8;11.8;f;t;18;9;13.4;22;13.1
1217;Sphinx Muffins;Sphinx;26;18.1;16.1;f;f;11;7;9.42;14.9;6.1
1218;Sphinx Bagels;Sphinx;25;16;14;t;f;5;6;12.6;9.53;8.63
1219;Sphinx Blueberry Muffins;Sphinx;26;7.55;5.55;t;t;3;13;12.8;7;5.64
1220;Sphinx Wheat Bread;Sphinx;27;10.1;7.1;t;t;35;13;16.5;8.55;11.7
1221;Plato Sesame Oil;Plato;49;21.7;19.7;f;t;19;11;17.4;11.8;17.4
1222;Plato Chunky Peanut Butter;Plato;53;12;9;t;t;34;6;19;15.9;17.4
1223;Plato Hot Chocolate;Plato;51;17.3;16.2;f;t;23;11;6.52;9.87;10.1
1224;Plato Brown Sugar;Plato;50;10.2;8.19;f;f;23;7;3.48;11.8;14.2
1225;Plato White Sugar;Plato;50;11.4;9.39;f;f;3;9;22.9;3.41;3.13
1226;Plato French Roast Coffee;Plato;90;9.43;7.43;t;f;32;14;3.97;11.3;5.64
1227;Plato Decaf Coffee;Plato;90;6.23;5.23;t;f;31;6;8.08;16.6;6.64
1228;Plato Regular Coffee;Plato;90;6.78;4.78;f;f;33;11;8.45;4.46;6.49
1229;Plato Vegetable Oil;Plato;49;14.5;12.5;t;f;32;11;7.25;21.6;4.06
1230;Plato Corn Oil;Plato;49;13.4;10.3;t;t;26;12;22.9;6.3;18.7
1231;Plato Tomato Sauce;Plato;48;11.8;10.8;f;f;28;14;8.35;17.5;11.1
1232;Plato Canola Oil;Plato;49;7.95;6.94;f;f;5;14;11.2;8.7;11.7
1233;Plato Grape Preserves;Plato;33;20.9;17.8;f;t;23;13;17.9;11.9;11.5
1234;Plato Columbian Coffee;Plato;90;16.7;13.7;f;f;33;9;16.8;17.4;12.2
1235;Plato Strawberry Jelly;Plato;31;14.9;11.8;t;f;5;9;7.75;21.7;17.8
1236;Plato Pepper;Plato;4;16.5;13.5;t;t;2;13;7.02;9.9;4.2
1237;Plato Low Fat Apple Butter;Plato;33;9.02;6.02;f;t;32;9;11.8;9.66;15.9
1238;Plato Salt;Plato;4;14.8;13.8;t;t;3;11;11;8.1;11
1239;Plato Apple Butter;Plato;33;12.7;10.6;t;f;6;7;15;22.7;10.9
1240;Plato Oregano;Plato;4;15.7;14.6;t;f;35;11;22.2;3.24;11.8
1241;Plato Apple Jelly;Plato;31;6.42;3.42;f;f;3;10;16.3;7.3;14.1
1242;Plato Grape Jam;Plato;32;19.9;17.8;f;f;24;12;14.9;9.62;11.8
1243;Plato Apple Jam;Plato;32;9.7;8.69;t;t;5;8;5.94;22.5;19.4
1244;Plato Strawberry Jam;Plato;32;19;17;t;f;24;8;6.41;3.45;18.3
1245;Plato Creamy Peanut Butter;Plato;53;18.3;17.2;f;t;30;6;5.42;18.1;12.9
1246;Plato Strawberry Preserves;Plato;33;14.5;13.5;t;f;15;11;16.7;3.68;16
1247;Plato Extra Chunky Peanut Butter;Plato;53;19.3;16.2;t;f;23;14;14.9;13.2;18.8
1248;Plato Apple Preserves;Plato;33;12.6;11.6;t;f;25;8;14.3;20.8;7.75
1249;Plato Grape Jelly;Plato;31;9.3;7.3;t;t;22;10;18.5;4.22;3.19
1250;Skinner Berry Juice;Skinner;30;9.17;8.17;f;f;33;10;8.03;21.1;15.1
1251;Skinner Mango Drink;Skinner;52;11.4;8.39;t;f;28;9;19.4;22.4;14.4
1252;Skinner Strawberry Drink;Skinner;52;21.8;19.7;f;f;24;9;12.2;4.51;10.5
1253;Skinner Cream Soda;Skinner;19;8.77;5.77;t;f;27;9;10.7;17.2;16.4
1254;Skinner Diet Soda;Skinner;19;8.31;7.31;t;f;7;9;8.52;20.5;6.56
1255;Skinner Cola;Skinner;19;20.7;18.7;t;f;14;10;9.12;7;12.6
1256;Skinner Diet Cola;Skinner;19;15.2;13.1;t;f;29;9;21.5;22.1;19.4
1257;Skinner Orange Juice;Skinner;30;7.87;5.86;t;f;4;9;5.93;6.11;6.7
1258;Skinner Cranberry Juice;Skinner;30;15.2;13.1;f;f;12;10;21.2;4.39;9.41
1259;Skinner Apple Juice;Skinner;30;14.7;11.6;t;f;26;10;19;7.69;19.5
1260;Skinner Apple Drink;Skinner;52;7.11;5.11;f;t;16;9;18.3;21.5;11.9
1261;Johnson Oatmeal;Johnson;35;18.3;16.2;t;t;17;5;16.8;19.3;12.8
1262;Johnson Corn Puffs;Johnson;35;11.1;10.1;f;t;6;11;11.1;7.71;12.3
1263;Johnson Wheat Puffs;Johnson;35;10.5;7.5;f;t;25;6;8.9;20.1;21.9
1264;Johnson Grits;Johnson;35;21.2;19.2;f;t;6;12;15.1;6.73;15.4
1265;Pleasant Canned Beets;Pleasant;62;9.71;7.71;t;f;26;10;17.5;20.6;3.48
1266;Pleasant Creamed Corn;Pleasant;62;10;8;f;f;27;12;9.83;20.9;10.2
1267;Pleasant Canned String Beans;Pleasant;62;7.5;6.5;t;f;30;10;19.7;19.9;10.4
1268;Pleasant Chicken Soup;Pleasant;58;20.5;18.5;f;t;33;11;8.88;8.95;3.14
1269;Pleasant Canned Yams;Pleasant;62;11.5;8.5;f;f;16;12;6.88;9.72;10.3
1270;Pleasant Vegetable Soup;Pleasant;58;20.5;18.5;t;f;4;13;22.5;9.5;9.38
1271;Pleasant Canned Tomatos;Pleasant;62;6.12;3.11;t;t;13;7;14.1;18.7;13.2
1272;Pleasant Noodle Soup;Pleasant;58;18.2;16.2;f;t;31;9;7.15;4.35;11.3
1273;Pleasant Regular Ramen Soup;Pleasant;58;12.5;9.5;t;t;4;7;19.7;17.5;12.5
1274;Pleasant Chicken Noodle Soup;Pleasant;58;20.2;19.2;t;f;36;10;8.2;20.5;17
1275;Pleasant Turkey Noodle Soup;Pleasant;58;13.5;12.5;t;f;9;6;17.6;22.6;3.46
1276;Pleasant Beef Soup;Pleasant;58;16.9;14.8;t;f;2;8;18.9;18.7;4.16
1277;Pleasant Canned Peas;Pleasant;62;19.9;17.8;t;f;25;7;16.3;22.5;17.6
1278;Pleasant Chicken Ramen Soup;Pleasant;58;20.2;19.2;t;t;9;9;8.26;5.08;14.4
1279;Pleasant Canned Tuna in Water;Pleasant;93;6.41;3.4;t;f;16;8;19.6;15.5;13.1
1280;Pleasant Canned Tuna in Oil;Pleasant;93;8.91;5.9;t;f;7;9;4.84;8.17;19.2
1281;Pleasant Large Canned Shrimp;Pleasant;94;16;14;f;t;13;10;20.9;20;16.3
1282;Pleasant Fancy Canned Anchovies;Pleasant;95;9.42;7.42;t;t;30;11;12.1;6.6;15.2
1283;Pleasant Fancy Canned Clams;Pleasant;96;9.65;7.64;t;f;14;8;15.7;3.56;4.52
1284;Pleasant Fancy Canned Oysters;Pleasant;97;8.46;7.46;f;f;30;7;3.6;20.4;21.7
1285;Pleasant Fancy Canned Sardines;Pleasant;98;13.2;11.1;t;t;29;7;9.96;11;14.6
1286;Pleasant Rice Soup;Pleasant;58;14;12;t;t;33;8;4.61;16.9;6.29
1287;Toucan Canned Mixed Fruit;Toucan;3;17.9;15.8;t;t;32;5;4.87;14.1;4.44
1288;Toucan Canned Peaches;Toucan;3;16.8;15.7;f;f;3;10;11.5;17.6;11.6
1289;Toretti Rosy Sunglasses;Toretti;89;18.9;15.8;f;f;26;7;3.15;16.9;5.4
1290;Framton Eyeglass Screwdriver;Framton;103;19.8;17.7;t;f;21;11;4.21;21.1;20.5
1291;Framton City Map;Framton;102;20.7;19.7;t;f;8;10;8.82;3.47;15.2
1292;Booker Low Fat Cottage Cheese;Booker;15;18.5;15.5;f;f;24;10;16.2;8.86;5.97
1293;Booker Low Fat Sour Cream;Booker;14;8.25;5.25;f;t;22;6;17.3;16.2;11
1294;Booker Sour Cream;Booker;14;6.75;4.75;t;t;13;10;9.88;19.7;20.9
1295;Booker Jack Cheese;Booker;11;14.8;13.8;t;f;19;13;21.3;14.9;15.3
1296;Booker Muenster Cheese;Booker;11;14.1;12.1;t;f;15;12;20.3;9.64;9.89
1297;Booker String Cheese;Booker;11;21.6;18.6;t;f;30;8;11.3;17.1;4.41
1298;Booker Low Fat String Cheese;Booker;11;6.3;5.3;t;f;22;8;17.3;19.6;18.5
1299;Booker Havarti Cheese;Booker;11;13.8;11.8;t;t;16;12;19.5;10.5;22.9
1300;Booker Head Cheese;Booker;11;17.3;15.2;t;f;19;5;17.1;13.2;21.2
1301;Booker Cheese Spread;Booker;11;8.42;5.42;t;f;25;10;5.08;19.6;10.9
1302;Booker Sharp Cheddar Cheese;Booker;11;11.9;9.89;t;t;10;8;3.68;6.77;4.24
1303;Booker Mild Cheddar Cheese;Booker;11;12.2;10.1;f;f;6;9;15.3;20.3;6.03
1304;Booker Large Curd Cottage Cheese;Booker;15;7.43;4.42;f;t;13;8;13.8;18.1;6.91
1305;Booker 2% Milk;Booker;76;16.3;15.2;f;f;27;10;22.6;19;20.8
1306;Booker Buttermilk;Booker;76;13.1;11.1;f;f;29;7;6.76;4.42;21.8
1307;Booker Chocolate Milk;Booker;76;18.6;16.6;t;f;28;7;12.4;20.3;5.17
1308;Booker 1% Milk;Booker;76;18.3;16.2;f;f;14;6;8.75;12.5;15.3
1309;Booker Whole Milk;Booker;76;15.1;13.1;t;f;13;6;12.8;17.8;16.3
1310;Booker Strawberry Yogurt;Booker;6;20.9;18.8;f;f;12;11;3.53;3.84;14.4
1311;Booker Blueberry Yogurt;Booker;6;21.7;19.7;f;t;5;6;8.09;15.2;8.61
1312;Lake Chicken Hot Dogs;Lake;81;12.3;11.3;f;t;26;10;13.7;4.9;8.42
1313;Lake Pimento Loaf;Lake;91;19.4;16.3;t;t;17;7;3.03;17.9;20.4
1314;Lake Beef Bologna;Lake;91;7.79;5.78;t;t;8;13;17.2;6.32;20.9
1315;Lake Low Fat Bologna;Lake;91;14.4;13.3;f;t;6;8;11.5;19.2;18.2
1316;Lake Turkey Hot Dogs;Lake;81;17;15;t;t;20;10;14.9;3.05;14.3
1317;Lake Foot-Long Hot Dogs;Lake;81;9.54;8.53;t;t;11;10;19.7;22.8;6.1
1318;Lake Low Fat Cole Slaw;Lake;16;14.4;12.3;t;f;4;10;14.8;5.63;11.4
1319;Lake Cole Slaw;Lake;16;13.2;10.1;f;t;33;7;8.49;3.33;6.64
1320;Lake Roasted Chicken;Lake;77;21.2;19.2;f;t;27;11;21;11.9;11
1321;Lake Corned Beef;Lake;8;16.9;15.8;t;f;8;8;20.4;4.13;16.7
1322;Lake Sliced Turkey;Lake;8;6.66;5.65;f;t;6;13;21.5;11.4;21.8
1323;Lake Sliced Ham;Lake;8;10.5;8.5;t;t;29;7;4.36;13.1;9.99
1324;Lake Potato Salad;Lake;16;13.5;11.5;f;f;29;7;10.4;20.2;20.9
1325;Lake Sliced Chicken;Lake;8;12.8;9.8;f;t;25;5;9.48;14.9;15.5
1326;Giant Small Brown Eggs;Giant;66;9.05;7.05;f;t;20;9;20.8;20.5;18.6
1327;Giant Large Brown Eggs;Giant;66;18.8;16.7;f;f;33;7;4.33;18.2;4.8
1328;Giant Small Eggs;Giant;66;12.2;10.1;f;t;35;10;3.69;5.81;13.7
1329;Giant Large Eggs;Giant;66;19.8;16.7;t;t;27;9;22.6;21;5.76
1330;Giant Egg Substitute;Giant;66;10.9;9.89;t;t;33;13;10.5;7.37;15.4
1331;Carrington Low Fat Waffles;Carrington;34;10.3;8.3;t;f;29;6;7.86;22;15
1332;Carrington Orange Popsicles;Carrington;110;14.7;12.6;t;f;14;12;20.8;8.17;10.5
1333;Carrington Frozen Chicken Breast;Carrington;100;9.92;8.92;t;t;21;12;19.3;5.89;11.3
1334;Carrington Frozen Pancakes;Carrington;29;19.7;17.7;t;f;17;12;12.1;22.4;15
1335;Carrington Low Fat French Fries;Carrington;63;8.15;6.14;f;f;7;11;15.1;3.05;8.1
1336;Carrington Frozen Sausage Pizza;Carrington;64;18.8;17.7;t;f;17;14;21.3;9.63;21.6
1337;Carrington Blueberry Waffles;Carrington;34;7.64;5.63;f;t;22;12;8.84;13.5;4.5
1338;Carrington Fajita French Fries;Carrington;63;16.1;14.1;t;f;29;9;3.58;18.8;18.7
1339;Carrington Waffles;Carrington;34;10.4;8.39;t;t;32;7;16.3;20.9;14.8
1340;Carrington Frozen Pepperoni Pizza;Carrington;64;12.1;11.1;t;t;35;7;14.8;13.5;21.2
1341;Carrington Frozen Cheese Pizza;Carrington;64;19.2;18.2;t;t;12;14;12.8;14.3;8.42
1342;Carrington Frozen Mushroom Pizza;Carrington;64;18.5;15.5;f;f;5;10;13.8;22.4;10.4
1343;Carrington Apple Cinnamon Waffles;Carrington;34;13.7;11.6;t;t;36;7;11;17.9;6.27
1344;Carrington Frozen Carrots;Carrington;60;9.89;7.89;t;f;19;9;4.05;3.5;4.36
1345;Carrington Turkey TV Dinner;Carrington;10;10.2;9.19;f;t;14;8;6.02;20.4;18.6
1346;Carrington Chicken TV Dinner;Carrington;10;9.06;6.06;t;f;2;12;12.9;12.8;20.8
1347;Carrington Beef TV Dinner;Carrington;10;21.2;20.2;t;t;2;9;14.5;21.7;16.4
1348;Carrington Pancake Mix;Carrington;28;14.5;13.5;f;t;23;13;10.7;9.08;15.8
1349;Carrington Grape Popsicles;Carrington;110;12.5;10.5;f;t;11;11;22.8;4.77;5.87
1350;Carrington Home Style French Fries;Carrington;63;6.87;5.86;f;f;7;12;5.39;3.53;9.52
1351;Carrington Lime Popsicles;Carrington;110;20.2;18.2;f;f;21;13;16.4;15.8;19.6
1352;Carrington Ice Cream;Carrington;9;17.7;14.7;t;t;18;10;16.3;20.4;22.3
1353;Carrington Ice Cream Sandwich;Carrington;9;13.9;12.8;t;f;19;7;17.7;20.4;22.9
1354;Carrington Frozen Cauliflower;Carrington;60;9.18;8.18;f;f;1;7;6.2;3.69;6.31
1355;Carrington Frozen Broccoli;Carrington;60;17.2;15.2;t;f;26;9;7.34;15.6;8.18
1356;Carrington Frozen Corn;Carrington;60;11.9;9.89;f;f;10;8;4.8;14.5;6.59
1357;Carrington Frozen Peas;Carrington;60;21.8;19.7;t;t;3;13;16.4;13.2;22.8
1358;Carrington Popsicles;Carrington;9;11.5;8.5;f;f;13;8;16.4;7.24;17.9
1359;Carrington Frozen Chicken Thighs;Carrington;100;21.5;19.5;t;t;12;6;6.07;8.19;9.27
1360;Carrington Frozen Chicken Wings;Carrington;100;9.4;8.39;f;t;11;7;18;19.8;19.9
1361;Carrington Lemon Popsicles;Carrington;110;11.5;9.5;t;f;6;8;9.66;19.1;13.6
1362;Hilltop Silky Smooth Hair Conditioner;Hilltop;78;13.1;10.1;f;f;9;10;10.2;9.54;5.04
1363;Hilltop Tartar Control Toothpaste;Hilltop;39;8.5;6.5;f;f;6;13;8.23;11.4;21.4
1364;Hilltop Whitening Toothpast;Hilltop;39;19.8;17.7;t;f;29;13;17.1;7.88;12.7
1365;Hilltop Toothpaste;Hilltop;39;6.18;4.17;t;f;24;12;8.59;9.15;12
1366;Hilltop Deodorant;Hilltop;39;17.2;15.2;f;f;30;10;21.6;21;13.6
1367;Hilltop Conditioning Shampoo;Hilltop;79;16.3;13.2;f;f;19;10;15.8;5.39;8.92
1368;Hilltop Extra Moisture Shampoo;Hilltop;79;18.6;16.6;t;f;14;9;7.35;6.66;8.21
1369;Hilltop Angled Toothbrush;Hilltop;88;13.7;10.6;t;f;20;7;20.3;18.5;9.77
1370;Hilltop Apricot Shampoo;Hilltop;79;16;13;t;f;16;6;11.8;19.7;9.06
1371;Hilltop Childrens Aspirin;Hilltop;70;6.4;4.4;t;f;33;12;15.4;8.09;16.9
1372;Hilltop Buffered Aspirin;Hilltop;70;6.49;4.48;t;f;10;13;13.7;8.08;21.9
1373;Hilltop 200 MG Ibuprofen;Hilltop;71;8.77;7.77;t;f;5;12;5.21;9.35;21.2
1374;Hilltop 200 MG Acetominifen;Hilltop;72;18.9;17.8;t;f;23;9;14.1;5.6;13
1375;Hilltop HCL Nasal Spray;Hilltop;73;21.1;19.1;t;f;25;11;5.63;6.87;12.3
1376;Hilltop Dishwasher Detergent;Hilltop;73;21.5;18.5;t;f;22;14;8.96;16.9;12.2
1377;Hilltop Multi-Symptom Cold Remedy;Hilltop;75;10.6;8.6;t;f;4;10;12.6;5.03;20.6
1378;Hilltop Childrens Cold Remedy;Hilltop;75;12.9;9.89;t;f;6;13;4.06;6.3;19.9
1379;Hilltop Laundry Detergent;Hilltop;74;9.26;8.26;f;f;15;11;22.5;5.76;6.52
1380;Hilltop Mint Mouthwash;Hilltop;74;19.3;16.2;f;f;32;7;11.5;22;18.3
1381;Sunset 60 Watt Lightbulb;Sunset;80;21.6;20.6;f;f;34;9;22.9;3.28;17.6
1382;Sunset Plastic Forks;Sunset;56;21.7;19.7;t;f;5;8;21.3;3.27;22.6
1383;Sunset Plastic Spoons;Sunset;56;19;17;f;f;7;10;7.48;16.4;18.5
1384;Sunset Plastic Knives;Sunset;56;13.1;11.1;f;f;24;7;16.4;12.6;10.3
1385;Sunset C-Size Batteries;Sunset;101;14.5;12.5;t;f;29;14;14.7;12.8;14.8
1386;Sunset 100 Watt Lightbulb;Sunset;80;16.7;13.7;t;f;31;7;6.17;14.1;14.1
1387;Sunset AAA-Size Batteries;Sunset;101;10.9;8.89;t;f;14;13;15.1;10.3;5.96
1388;Sunset Paper Plates;Sunset;55;13.2;11.1;t;f;9;11;6.59;11.6;5.24
1389;Sunset Paper Cups;Sunset;55;13.6;11.6;t;f;12;9;9.92;21.6;5.11
1390;Sunset 75 Watt Lightbulb;Sunset;80;18.7;16.7;t;f;30;5;13.5;9.77;13.5
1391;Sunset Toilet Bowl Cleaner;Sunset;22;20.9;19.8;t;f;26;13;5.02;11;12.8
1392;Sunset Counter Cleaner;Sunset;22;21;18;f;f;2;6;3.36;11;17.8
1393;Sunset Glass Cleaner;Sunset;22;16.4;14.3;t;f;19;11;12.2;7.46;9.13
1394;Sunset 25 Watt Lightbulb;Sunset;80;18.7;16.7;t;f;15;10;3.72;8.73;8.42
1395;Sunset AA-Size Batteries;Sunset;101;17.9;14.8;t;f;10;14;17.9;13.1;3.7
1396;Sunset D-Size Batteries;Sunset;101;15.1;12.1;f;f;5;13;4.14;6.25;19.5
1397;Sunset Paper Towels;Sunset;18;10.2;7.19;f;f;5;7;17.1;18.1;21.1
1398;Sunset Soft Napkins;Sunset;18;9.38;8.38;t;f;35;11;11.4;22.4;16.4
1399;Sunset Scented Tissue;Sunset;18;11.6;10.6;t;f;31;10;22.8;3.76;15.6
1400;Sunset Toilet Paper;Sunset;18;8;7;f;f;29;13;15.8;15.8;16.7
